instanceId;objectId;brandModelId;manufacturer;model;serialNumber;spec;yom;infleetStartDate;infleetEndDate;purpose;status;opco;ownerType;ownerSource;ownerId;objectUri;brandModelUri;modelVersionUri;ownerObjectId;customsDocumentNumber;borderLocationId;importDate;transportHeight;transportLength;transportWidth;engineType;registrationNumber;standardConfigurationId;modelGroupId;modelGroupName;depot;rasterLocation
"5ba4b303c7fc4100078a6fdb";"T15648";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b303c7fc4100078a6fdb";;;;;;;;;;;;;;;;
"5ba4b303c7fc4100078a6fe7";"T15665";;CASCADE;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b303c7fc4100078a6fe7";;;;;;;;;;;;;;;;
"5ba4b303c7fc4100078a6fe2";"T15657";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b303c7fc4100078a6fe2";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fce";"T10702";;KAUP;"1.5T413";"111055";CE;"2004";"2004-03-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fce";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fcb";"T10700";;BOLZONI;"FP2......";"02D011600/000";CE;"2002";"2002-01-02T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fcb";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fc2";"B11028";;MILLER;VALHARNAS;"20824479/028-20840767/069";CE;"2018";"2018-06-15T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fc2";;;;;;;;;;;;;;;;
"5ba4b303c7fc4100078a6fe3";"T15659";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b303c7fc4100078a6fe3";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fca";"T10699";;KAUP;"2T411Z";"076360002";CE;"2002";"2002-03-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fca";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fc4";"B11029";;MILLER;VALHARNAS;"20824479/048-20840767/062";CE;"2018";"2018-06-20T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fc4";;;;;;;;;;;;;;;"BE003";"74U"
"5ba4b302c7fc4100078a6fbf";"B11027";;MILLER;VALHARNAS;"20824479/025-20815541/016";CE;"2018";"2018-06-15T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fbf";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fbd";"B11026";;MILLER;VALHARNAS;"20824479/036-20840767/056";CE;"2018";"2018-06-15T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fbd";;;;;;;;;;;;;;;;
"5ba4b303c7fc4100078a6fe0";"T15656";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b303c7fc4100078a6fe0";;;;;;;;;;;;;;;;
"5ba4b303c7fc4100078a6fd5";"T10710";;CASCADE;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b303c7fc4100078a6fd5";;;;;;;;;;;;;;;;
"5ba4b302c7fc4100078a6fb9";"B11024";;MILLER;VALHARNAS;"20826047/003-20840767/068";CE;"2018";"2018-06-15T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b302c7fc4100078a6fb9";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f9c";"B10689";;X;"1RFA652";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f9c";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f46";"A10108";;MANITOU;"CBR 1000 LITER";"PR 04677";CE;"2008";"2008-01-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f46";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f9a";"B10688";;X;"1REV948";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f9a";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f9e";"B10690";;X;"1REY782";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f9e";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f42";"A10036";;MANITOU;"CBR 1000 LITER";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f42";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f3b";"A10029";;KAUP;"2T411Z";"332993";CE;"2009";"2009-03-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f3b";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f80";"B10675";;X;"1NRT667";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f80";;;;;;;;;;;;;;;;
"5ba4b2fdc7fc4100078a6f36";"A10024";;CASCADE;"30E-RC-604A";"795500A074";CE;"1998";"1998-01-01T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fdc7fc4100078a6f36";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fa2";"B10692";;X;"1PHR756";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fa2";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fa0";"B10691";;X;"1RFA205";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fa0";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f92";"B10684";;X;"1RFA742";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f92";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f8c";"B10681";;X;"1RFA688";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f8c";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f86";"B10678";;X;"1RFA701";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f86";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f82";"B10676";;X;"1NRT667";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f82";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f4b";"A10113";;CASCADE;"65D-RR-732 B";"C-530061";CE;"1996";"2017-10-25T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f4b";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f48";"A10110";;MANITOU;"CBR 1000 2011/07/NS68";"1106156";CE;"2011";"2011-07-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f48";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f45";"A10107";;WIFO;"WIFO  -- K 53A-O-L";"B122928-010";CE;"2012";"2017-02-07T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f45";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f44";"A10038";;MANITOU;"CBR 900 LITER";"45767";CE;"2005";"2016-10-14T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f44";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f3c";"A10030";;KAUP;;;CE;;"2016-09-14T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f3c";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fac";"B10697";;X;"1PHR745";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fac";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fa7";"B10695";;X;"1PHR753";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fa7";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f39";"A10027";;ELM;"3-IFPC 5014";;CE;;"2016-05-30T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f39";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fb1";"B10700";;X;"1NHD219";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fb1";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f98";"B10687";;X;"1PFR333";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f98";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f8e";"B10682";;X;"1RFA709";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f8e";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f88";"B10679";;X;"1PSJ020";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f88";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fa5";"B10694";;X;"1PHR782";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fa5";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f49";"A10111";;WIFO;"ROTATOR 180°  K53C-0-L";"B111932-042";CE;"2011";"2016-09-08T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f49";;;;;;;;;;;;;;;;
"5ba4b2fec7fc4100078a6f38";"A10026";;CASCADE;"35D-BCS-B513";"SEL53917-A-268956-1";CE;"2002";"2014-11-04T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fec7fc4100078a6f38";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f95";"B10686";;X;"1PFR340";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f95";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fae";"B10698";;X;"1PHR779";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fae";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6faa";"B10696";;X;"1PHR749";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6faa";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f84";"B10677";;X;"1PSJ020";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f84";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6faf";"B10699";;X;"1NHY327";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6faf";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6fa4";"B10693";;X;"1PHR765";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6fa4";;;;;;;;;;;;;;;;
"5ba4b301c7fc4100078a6f93";"B10685";;X;"1PHR784";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b301c7fc4100078a6f93";;;;;;;;;;;;;;;;
"5ba4b300c7fc4100078a6f90";"B10683";;X;"1RFA715";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f90";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6f08";"X11339";;TVH;VERLENGVORKEN;;CE;;"2017-11-10T00:00Z";;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f08";;;;;;;;;;;;;;;"BE001";"LON26"
"5ba4b2f4c7fc4100078a6f06";"X11334";;TVH;VERLENGVORKEN;;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f06";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6f0c";"X11350";;TVH;VERLENGVORKEN;;CE;;"2017-11-20T00:00Z";;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f0c";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6f10";"X11372";;TVH;VERLENGVORKEN;;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f10";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6efd";"X11284";;TVH;RIJPLATEN;;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6efd";;;;;;;;;;;;;;;;
"5ba4b2fdc7fc4100078a6f2e";"A10016";;KAUP;"35T466";"114722-004";CE;"2001";"2001-04-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2fdc7fc4100078a6f2e";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6f09";"X11340";;TVH;RIJPLATEN;;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f09";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6f0d";"X11353";;CAM;"ROTATIEF 360°";;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f0d";;;;;;;;;;;;;;;;
"5ba4b2f4c7fc4100078a6f00";"X11294";;JLG;"SCHEPBAK GROOT-VOLUME";;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f4c7fc4100078a6f00";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c5b";"T10526";;KAUP;"2T411";"300379";CE;;;"2010-09-28T00:00Z";SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c5b";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c51";"T10515";;KAUP;"2T419";"704151/006";CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c51";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c4d";"T10510";;CASCADE;"55E-FDS-A501R3";"SPRR537185-5-R3";CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c4d";;;;;;;;;;;;;;;;
"5ba4b2f3aab0e70009380c69";"T14761";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f3aab0e70009380c69";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c5e";"T10533";;BOLZONI;"PS20F6A";;CE;"1995";"1995-01-01T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c5e";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c49";"T10503";;"TAPIJTDOORN DUBBEL";"DUBBELE TAPIJTDOORN";"0";CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c49";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c58";"T10523";;CASCADE;;;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c58";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c57";"T10522";;CASCADE;"55E-FDS-B501";"SPR55E-FDS-B501A537190-7";CE;"2005";"2005-01-02T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c57";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c50";"T10513";;KAUP;"1T129.3ST";"128421";CE;"2010";"2010-03-02T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c50";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c5d";"T10529";;MANITOU;"KORTE HIJSHAAK PC 30";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c5d";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c56";"T10521";;CASCADE;"55E-FDS-B501";"SPR55E-FDS-B501A537190-1";CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c56";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c4f";"T10512";;CASCADE;"35E-LSB-A20X";"SEL58109-A-366465-1";CE;"2004";"2004-01-02T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c4f";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c46";"T10499";;TVH;"021120";;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c46";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c54";"T10519";;MEYER;"6-0104";"94-8870-02-60988";CE;"1994";"1994-01-02T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c54";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c48";"T10501";;CASCADE;"50D-BC-813B";"792421D0016";CE;"1992";"1992-01-02T00:00Z";"2010-06-18T00:00Z";SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c48";;;;;;;;;;;;;;;;
"5ba4b2e9aab0e70009380c0c";"T14500";;KAUP;"2T160B*1350*A";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2e9aab0e70009380c0c";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c4e";"T10511";;KAUP;"2T409";"184962-001";CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c4e";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c5a";"T10525";;CASCADE;"60F-RT-608B";"SEL 51651 D0001";CE;"1994";"1994-01-02T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c5a";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c4a";"T10506";;"INTERNAL PART NUMBER";TAPIJTDOORN;;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c4a";;;;;;;;;;;;;;;;
"5ba4b2f1aab0e70009380c44";"T10497";;TOYOTA;;"S 5554";CE;"1993";"1993-04-01T00:00Z";"2010-11-01T00:00Z";SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f1aab0e70009380c44";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c59";"T10524";;KAUP;"2T409";"115516";CE;"2003";"2003-01-02T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c59";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c47";"T10500";;CASCADE;;;CE;;;"2010-11-01T00:00Z";SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c47";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c5c";"T10527";;KAUP;"2T411H";"300379/3";CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c5c";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c52";"T10516";;KAUP;"2T458C";"180752";CE;"2005";"2005-03-01T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c52";;;;;;;;;;;;;;;;
"5ba4b2e9aab0e70009380c08";"T14495";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2e9aab0e70009380c08";;;;;;;;;;;;;;;;
"5ba4b2f1aab0e70009380c45";"T10498";;KAUP;"1,5T411Z(330-1680)";;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f1aab0e70009380c45";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c63";"T14711";;CASCADE;"50D-CFRB522";;CE;"2007";"2007-01-01T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c63";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c4b";"T10507";;"INTERNAL PART NUMBER";TAPIJTDOORN;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c4b";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c55";"T10520";;CASCADE;"20G-BC";"A-461788-1";CE;"2005";"2005-01-02T00:00Z";;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c55";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c53";"T10517";;BOLZONI;"FG15X9A";"06D057646";CE;"2006";"2006-01-02T00:00Z";"2010-06-18T00:00Z";SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c53";;;;;;;;;;;;;;;;
"5ba4b2f2aab0e70009380c4c";"T10509";;CASCADE;"80D-RRB-B520";;CE;"2004";"2004-01-02T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2f2aab0e70009380c4c";;;;;;;;;;;;;;;;
"5ba4b2dec7fc4100078a6e0d";"E23808";;X;;;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2dec7fc4100078a6e0d";;;;;;;;;;;;;;;;
"5ba4b2d9c7fc4100078a6d6c";"B10883";;X;VALHARNAS;"20568777/081-20566281/026";CE;"2014";"2017-11-02T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2d9c7fc4100078a6d6c";;;;;;;;;;;;;;;;
"5ba4b2d9c7fc4100078a6d76";"B10893";;STILL;"705319";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2d9c7fc4100078a6d76";;;;;;;;;;;;;;;"BE002";"28Y"
